GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01,HD01_VD02,HD02_VD02,HD01_VD03,HD02_VD03,HD01_VD04,HD02_VD04,HD01_VD05,HD02_VD05,HD01_VD06,HD02_VD06,HD01_VD07,HD02_VD07,HD01_VD08,HD02_VD08,HD01_VD09,HD02_VD09,HD01_VD10,HD02_VD10,HD01_VD11,HD02_VD11,HD01_VD12,HD02_VD12,HD01_VD13,HD02_VD13
Id,Id2,Geography,Estimate; Total:,Margin of Error; Total:,Estimate; Total: - Less than 5 minutes,Margin of Error; Total: - Less than 5 minutes,Estimate; Total: - 5 to 9 minutes,Margin of Error; Total: - 5 to 9 minutes,Estimate; Total: - 10 to 14 minutes,Margin of Error; Total: - 10 to 14 minutes,Estimate; Total: - 15 to 19 minutes,Margin of Error; Total: - 15 to 19 minutes,Estimate; Total: - 20 to 24 minutes,Margin of Error; Total: - 20 to 24 minutes,Estimate; Total: - 25 to 29 minutes,Margin of Error; Total: - 25 to 29 minutes,Estimate; Total: - 30 to 34 minutes,Margin of Error; Total: - 30 to 34 minutes,Estimate; Total: - 35 to 39 minutes,Margin of Error; Total: - 35 to 39 minutes,Estimate; Total: - 40 to 44 minutes,Margin of Error; Total: - 40 to 44 minutes,Estimate; Total: - 45 to 59 minutes,Margin of Error; Total: - 45 to 59 minutes,Estimate; Total: - 60 to 89 minutes,Margin of Error; Total: - 60 to 89 minutes,Estimate; Total: - 90 or more minutes,Margin of Error; Total: - 90 or more minutes
0500000US48021,48021,"Bastrop County, Texas",30738,2270,651,414,3083,1126,2909,1137,2619,817,1937,1011,1280,612,3657,1021,1242,706,2155,891,6909,1471,2570,887,1726,1013
0500000US48027,48027,"Bell County, Texas",142493,4577,4642,2305,17270,2632,33843,3966,33252,3541,21954,2783,6452,1665,11171,1938,2439,817,1878,667,4334,1074,3990,1029,1268,619
0500000US48029,48029,"Bexar County, Texas",746674,8645,14595,3023,54564,4886,97739,4908,135196,5791,136433,5573,60234,4979,129354,6636,19371,2457,26234,2569,42583,3245,20807,2279,9564,1827
0500000US48037,48037,"Bowie County, Texas",37079,2304,2383,1211,5607,1604,9911,1858,7493,1640,5202,1356,1420,798,2532,748,431,271,556,388,675,467,643,568,226,249
0500000US48039,48039,"Brazoria County, Texas",136108,4171,2709,967,10700,1857,15951,2650,19349,2475,18432,2371,7500,1258,22027,2713,4595,1262,7201,1550,14812,2228,10531,2053,2301,887
0500000US48041,48041,"Brazos County, Texas",85668,3417,3458,955,12748,2105,22360,2563,22073,2485,11258,1956,2628,1032,4179,1112,947,557,808,537,1998,662,1413,740,1798,958
0500000US48061,48061,"Cameron County, Texas",135059,4131,4437,941,15865,2082,32723,2839,26388,2584,20413,2823,7277,1362,13054,2413,3025,1088,2049,891,5784,1553,2647,804,1397,728
0500000US48085,48085,"Collin County, Texas",360687,6090,7996,1735,26513,2502,43858,3481,48814,3834,48618,3869,23138,2785,58141,4578,14246,2469,20835,2730,40575,3223,21629,2466,6324,1439
0500000US48091,48091,"Comal County, Texas",46220,2282,1671,644,3600,906,6785,1577,6320,1448,4148,1085,2649,837,6334,1449,1307,594,1813,670,5700,1194,4567,1248,1326,563
0500000US48099,48099,"Coryell County, Texas",28215,5102,2062,996,3583,1930,5944,2143,3676,1444,4124,1096,2295,984,2335,944,360,340,399,318,2059,967,624,438,754,534
0500000US48113,48113,"Dallas County, Texas",1051595,10037,16281,2484,82075,4364,135203,5070,163809,8036,159076,7984,72189,4547,198089,9639,34803,3575,42935,4120,83690,5457,47806,3743,15639,2311
0500000US48121,48121,"Denton County, Texas",318495,5427,7938,1908,25043,3078,36059,3424,46971,3621,41879,3184,22005,2713,55768,3825,11445,1961,16669,1943,32380,2589,17783,2668,4555,1145
0500000US48135,48135,"Ector County, Texas",59597,2654,2444,1031,10127,2072,13515,1903,13527,2092,7845,1807,1201,567,4450,1163,477,388,1438,845,1616,900,1462,694,1495,845
0500000US48139,48139,"Ellis County, Texas",65194,2303,3173,974,7420,1448,8237,1581,8187,1918,7519,1263,3839,1021,8471,1456,1527,608,2507,879,7514,1116,5601,1181,1199,578
0500000US48141,48141,"El Paso County, Texas",302200,6467,5793,1810,24990,2675,46117,4123,46148,3230,66899,4525,20486,2227,55156,4510,5520,1173,7648,1740,13115,1978,7309,1493,3019,975
0500000US48157,48157,"Fort Bend County, Texas",260002,5782,4902,1243,13511,2455,23789,2772,30360,3333,33285,3423,15616,2153,52400,3660,10326,1492,16806,2282,37226,3485,18905,2802,2876,964
0500000US48167,48167,"Galveston County, Texas",132275,4382,3748,1155,13468,1775,19467,2286,21430,2617,16347,2651,7744,1662,18513,2685,3138,848,5259,1249,10788,1703,9453,1889,2920,859
0500000US48181,48181,"Grayson County, Texas",49196,2465,2431,945,7031,1447,10328,1594,8981,1643,5788,1453,1747,753,2834,734,883,498,1283,504,3318,942,2735,813,1837,699
0500000US48183,48183,"Gregg County, Texas",50690,2778,1648,662,9171,1759,9645,1206,9418,1740,7961,1718,3235,1068,3465,1096,756,388,727,441,1563,531,1603,696,1498,562
0500000US48187,48187,"Guadalupe County, Texas",60879,2317,2196,1008,7865,1662,6551,1365,10931,1860,8413,1723,3587,1001,7623,1518,1892,685,1569,644,5822,1105,3395,910,1035,529
0500000US48201,48201,"Harris County, Texas",1814729,16395,29800,3594,116473,6261,205317,7143,274188,8942,302764,9405,113706,6044,341107,11081,52887,3888,70362,4752,170326,7957,108070,6370,29729,3621
0500000US48203,48203,"Harrison County, Texas",26397,1772,1789,924,2167,692,3954,1121,5096,1274,3839,898,1475,653,2558,817,267,290,912,536,2125,965,1370,622,845,459
0500000US48209,48209,"Hays County, Texas",66026,3160,1611,674,6837,1342,7680,1570,6196,963,9478,1720,4012,993,9778,1535,2414,767,3028,913,7611,1444,6536,1584,845,401
0500000US48213,48213,"Henderson County, Texas",29048,1806,1010,492,3367,1128,5101,1527,3809,884,3032,945,1350,750,3756,916,800,349,225,178,1112,402,3058,918,2428,738
0500000US48215,48215,"Hidalgo County, Texas",262598,6486,8573,1771,30791,3291,42014,3520,58358,4282,44640,3967,15705,2739,38988,3123,3419,1029,4982,1471,6101,1430,4793,1233,4234,1310
0500000US48231,48231,"Hunt County, Texas",34689,1888,872,453,6360,1571,4937,1267,4055,984,3763,1061,1624,758,3591,1121,411,324,571,324,2932,720,3706,924,1867,840
0500000US48245,48245,"Jefferson County, Texas",94999,4726,5065,1254,14255,2073,19217,2487,18752,2424,14739,2247,4152,1320,9500,1703,1193,528,1876,836,2719,857,1574,744,1957,818
0500000US48251,48251,"Johnson County, Texas",64039,2527,3011,1123,5978,1614,7046,1312,6025,1300,8599,1719,2986,968,9418,1549,2192,800,3681,1016,7736,1591,5283,1344,2084,993
0500000US48257,48257,"Kaufman County, Texas",43351,2011,784,424,3504,1237,4822,1188,3815,1077,3920,1007,2776,816,4976,963,1552,635,2914,1016,6688,1281,6478,1232,1122,654
0500000US48291,48291,"Liberty County, Texas",28761,1853,439,282,2655,726,3843,935,3511,1035,1843,782,1028,545,3383,972,963,502,827,432,4309,1390,4060,923,1900,937
0500000US48303,48303,"Lubbock County, Texas",124437,4106,4786,1143,17893,2466,31792,2902,36018,3122,16464,2077,3706,1135,7129,1377,826,509,960,592,1932,707,942,440,1989,746
0500000US48309,48309,"McLennan County, Texas",101004,3451,4487,1207,15088,2011,19022,2577,20438,2407,19934,2371,6072,1548,7982,1595,749,464,2290,1331,3210,1089,523,284,1209,449
0500000US48329,48329,"Midland County, Texas",62650,2859,1665,788,10038,1960,15669,2418,15735,2307,8187,1762,2219,1148,4337,978,384,345,1280,636,1386,546,322,309,1428,782
0500000US48339,48339,"Montgomery County, Texas",199243,4756,4721,1434,15680,2097,22189,2630,29287,2761,23026,3023,10228,1660,28001,3180,5880,1262,6593,1280,25255,3233,22497,2586,5886,1350
0500000US48355,48355,"Nueces County, Texas",142555,4824,5301,1482,19886,2357,29588,2704,35464,4066,20921,2572,5772,1420,13867,2607,824,453,2054,850,3232,991,3659,1044,1987,740
0500000US48361,48361,"Orange County, Texas",32408,1770,369,271,3836,1051,4227,1288,7375,1598,4850,1373,1656,799,4335,991,387,276,744,385,2769,820,1306,723,554,419
0500000US48367,48367,"Parker County, Texas",46110,2913,2858,843,3747,1235,4266,1377,4816,1250,4926,1063,2745,706,8208,1740,2247,780,1980,765,4573,890,4240,1067,1504,615
0500000US48375,48375,"Potter County, Texas",53283,2161,3698,1121,8744,1692,11876,1703,9377,1528,8426,1591,2121,653,5693,1302,497,386,429,360,1072,510,908,608,442,349
0500000US48381,48381,"Randall County, Texas",59346,2467,1164,441,10378,1698,13950,1570,10950,1537,10980,1852,2049,656,5085,1164,411,213,745,470,1343,505,1412,599,879,557
0500000US48397,48397,"Rockwall County, Texas",35325,1496,1290,724,3708,1192,3616,965,3164,835,1984,676,1446,696,6734,1410,1705,678,1787,605,5770,1177,3232,828,889,491
0500000US48409,48409,"San Patricio County, Texas",26605,1642,1824,620,4396,1090,5039,1320,3596,1020,2958,822,987,436,3185,1047,801,512,738,585,1358,601,1203,693,520,302
0500000US48423,48423,"Smith County, Texas",92101,2773,3424,1209,11880,1693,16038,2432,18319,2182,15479,2116,4515,991,11009,1967,1220,595,2060,704,4488,1251,1767,657,1902,599
0500000US48439,48439,"Tarrant County, Texas",817497,10477,15820,2537,59608,5023,106418,6010,123202,5498,131031,5795,60711,5293,138967,6218,25828,2741,35339,3366,69942,4594,37279,3464,13352,2080
0500000US48441,48441,"Taylor County, Texas",59239,2906,2392,804,10840,1722,16432,2690,14953,2013,6991,1572,1560,826,2077,632,281,256,836,561,953,418,1018,538,906,565
0500000US48451,48451,"Tom Green County, Texas",49648,2514,3645,1806,8869,1551,13961,1786,11230,2154,4196,799,1629,743,2729,1353,452,343,340,383,406,287,543,296,1648,944
0500000US48453,48453,"Travis County, Texas",482596,7960,9505,1689,41413,3711,69056,4967,91087,5344,83070,4852,34555,3002,74369,5572,12310,1891,14189,2008,27643,2707,17755,2671,7644,1840
0500000US48469,48469,"Victoria County, Texas",36276,1974,1458,620,5936,1102,9019,1696,5732,1370,4500,1115,1640,568,3275,1012,323,260,994,580,1914,625,724,406,761,395
0500000US48471,48471,"Walker County, Texas",21296,3138,785,632,1855,778,5033,1478,3274,1023,2284,972,1144,694,3406,1223,617,503,286,203,1481,749,434,334,697,558
0500000US48479,48479,"Webb County, Texas",92181,3945,2061,1000,9301,2263,15810,2530,19829,2618,15316,2074,3928,1134,14569,2779,1151,694,2966,1094,3860,1229,2275,806,1115,448
0500000US48485,48485,"Wichita County, Texas",56510,2799,2683,935,12760,2118,16150,2291,12808,1966,6617,1175,957,388,2047,548,140,223,187,184,978,545,769,599,414,264
0500000US48491,48491,"Williamson County, Texas",193333,5108,5236,1134,16671,2201,20786,2603,30955,2582,28474,2844,14990,1993,33734,4060,6992,1436,7334,1557,18135,2173,7745,1388,2281,793
0500000US49005,49005,"Cache County, Utah",50325,1907,2662,786,10208,1555,13443,1852,8501,1186,6969,1490,1614,571,2898,808,375,259,225,156,1576,733,1088,457,766,342
0500000US49011,49011,"Davis County, Utah",129153,3602,4890,1108,17031,2183,20594,2330,20485,2125,21981,2445,8601,1520,14974,1881,3541,795,3758,766,7581,1347,3747,846,1970,566
0500000US49035,49035,"Salt Lake County, Utah",462675,6647,9414,1398,39400,3155,70675,4417,95995,4780,92958,4950,29968,2840,68287,4250,9095,1203,11575,1957,19326,2208,10363,1705,5619,1317
0500000US49049,49049,"Utah County, Utah",195995,4664,9025,1623,30285,2627,35499,3087,35137,3148,27860,2567,12078,1965,16841,2111,4889,1261,4859,942,10942,1678,5932,1309,2648,803
0500000US49053,49053,"Washington County, Utah",49190,2403,3375,1033,9130,1838,13351,2031,8242,1351,6289,1307,2465,1049,3395,961,300,266,584,425,633,319,597,510,829,364
0500000US49057,49057,"Weber County, Utah",101978,2895,3139,1095,12979,1970,16775,2017,19122,1946,20499,2524,4591,1064,10742,1824,1361,666,1527,607,6790,1306,3468,948,985,470
0500000US50007,50007,"Chittenden County, Vermont",77765,2658,3267,991,10218,1680,14322,1752,15294,2056,12926,1744,5495,1081,8680,1273,1548,506,1942,503,2284,730,1337,542,452,271
0500000US51003,51003,"Albemarle County, Virginia",42822,2759,1300,551,3653,1151,5766,1282,7914,1306,8810,1594,3032,824,6509,1474,1285,865,934,487,1256,547,1538,698,825,631
0500000US51013,51013,"Arlington County, Virginia",128466,3145,1998,728,5208,1137,9432,1455,18136,2018,20994,2336,9569,1366,28889,2964,7413,1568,9069,2027,11124,1846,5704,1301,930,538
0500000US51015,51015,"Augusta County, Virginia",31569,2320,1177,630,2521,812,4849,1254,5097,1200,6368,1373,2098,733,4592,1005,1250,538,1119,508,1415,429,732,347,351,281
0500000US51019,51019,"Bedford County, Virginia",29841,1949,379,295,2925,901,3101,866,3949,1048,4530,1047,2985,920,5121,1176,1238,677,1671,621,2837,854,598,360,507,318
0500000US51041,51041,"Chesterfield County, Virginia",145533,3769,2151,726,10108,2033,15542,2113,23606,2439,28889,2800,15464,2171,27125,2630,5755,1116,5101,966,6116,1046,2529,976,3147,1005
0500000US51059,51059,"Fairfax County, Virginia",551534,7043,8260,1896,25849,2855,46549,3985,63335,4968,74809,4672,31755,2936,96091,5508,21797,2935,31480,3443,72478,5054,63591,4109,15540,2518
0500000US51061,51061,"Fauquier County, Virginia",29179,1655,1274,554,2705,977,2316,715,3065,872,1868,733,767,353,2635,890,758,458,1937,691,3520,915,5046,1290,3288,1074
0500000US51069,51069,"Frederick County, Virginia",34511,3359,736,358,2142,1241,4180,1146,6383,1307,5444,1231,1703,664,3465,888,739,597,2457,1567,1958,674,3361,974,1943,754
0500000US51085,51085,"Hanover County, Virginia",47165,1928,1052,495,4173,1153,5626,1310,6458,1035,9516,1545,4661,1074,8102,1559,1747,506,2104,795,2515,723,407,255,804,444
0500000US51087,51087,"Henrico County, Virginia",143963,3278,2461,958,11820,1817,21973,2469,31117,2696,29470,3156,11455,1700,19762,2236,3477,1087,2409,856,4925,1324,2860,857,2234,726
0500000US51095,51095,"James City County, Virginia",27996,1923,420,384,2462,774,4342,1041,7020,1316,4870,1192,899,393,2430,799,460,359,953,497,2250,755,1739,897,151,181
0500000US51107,51107,"Loudoun County, Virginia",155453,3465,3164,1233,9319,1841,15707,2402,15113,1845,22240,2751,6675,1138,22187,2251,6003,1328,7608,1408,18600,2741,20910,2447,7927,1425
0500000US51121,51121,"Montgomery County, Virginia",41612,3057,2532,1066,5515,1534,11426,1989,7601,1584,5749,1610,1859,882,3073,893,1276,766,681,378,883,374,487,334,530,406
0500000US51153,51153,"Prince William County, Virginia",200427,4296,7939,6092,12451,3242,15042,2634,16952,2361,16483,2104,6988,1668,21102,3012,8215,1657,12001,1839,32468,2974,37364,3719,13422,2541
0500000US51161,51161,"Roanoke County, Virginia",44529,2032,1710,659,5021,1358,6262,1281,8811,1549,10763,1774,4574,1040,3985,912,536,402,600,397,820,388,986,580,461,329
0500000US51165,51165,"Rockingham County, Virginia",33194,1857,3181,1027,3134,883,4549,1016,5583,1247,6055,1056,2412,599,3774,1014,489,371,1140,621,1957,727,331,261,589,366
0500000US51177,51177,"Spotsylvania County, Virginia",56001,2243,428,418,2102,826,5155,1161,7269,1613,8139,1672,4654,1279,5498,1435,1447,640,1639,942,5928,1171,7799,1565,5943,1463
0500000US51179,51179,"Stafford County, Virginia",62353,2014,2026,1133,4012,1174,4388,969,6246,1119,7403,1375,3904,1064,6720,1302,1763,749,2055,814,6988,1226,10939,1367,5909,1309
0500000US51199,51199,"York County, Virginia",30434,1667,827,433,2707,906,5736,1243,6175,1017,4707,1232,1813,631,4276,988,620,399,960,477,1438,519,1071,567,104,119
0500000US51510,51510,"Alexandria city, Virginia",82698,3014,807,425,3588,1009,7271,1392,9033,1801,13418,2176,5303,1175,14204,1887,2915,978,6767,1653,12074,1796,5950,1196,1368,623
0500000US51550,51550,"Chesapeake city, Virginia",109141,3220,2750,1153,7669,2519,13671,1907,18454,2142,17351,2274,9246,1572,20001,2623,3962,1051,3829,1053,7932,1465,2378,850,1898,763
0500000US51650,51650,"Hampton city, Virginia",61167,2471,946,468,4376,991,10247,1601,15341,1565,11017,1787,4404,1097,5768,1387,1886,1021,2018,794,3176,1044,1217,574,771,362
0500000US51680,51680,"Lynchburg city, Virginia",29871,2213,1191,469,5609,1428,8266,1358,5719,1305,4183,1020,1407,622,1652,555,79,151,182,243,557,314,619,524,407,339
0500000US51700,51700,"Newport News city, Virginia",87352,3625,2214,918,9355,2012,19462,6128,15798,2423,14428,2767,5893,1381,9364,1967,675,417,1646,734,4896,1171,2428,733,1193,666
0500000US51710,51710,"Norfolk city, Virginia",114164,3891,2706,1570,15090,3926,17456,2194,21980,3159,20394,2402,6497,1617,16428,2383,2242,876,2081,756,5699,1639,1895,737,1696,633
0500000US51740,51740,"Portsmouth city, Virginia",40322,2279,489,399,2487,708,7664,1742,6363,1347,5383,1212,2321,830,8290,1713,814,382,1094,700,2423,828,1471,593,1523,654
0500000US51760,51760,"Richmond city, Virginia",88110,4005,1853,728,7572,1602,14507,1814,18500,2403,21285,2761,5504,1475,10822,1990,1659,891,366,277,2216,862,1716,926,2110,681
0500000US51770,51770,"Roanoke city, Virginia",42472,2453,1247,681,4453,1090,8869,1403,11216,1666,8213,1630,1520,632,3255,1102,420,313,303,249,1202,513,1206,920,568,413
0500000US51800,51800,"Suffolk city, Virginia",39719,2026,360,253,4079,1132,5268,1155,4268,1168,5166,1212,2588,695,4819,1194,1593,580,2179,691,5584,1106,2790,797,1025,730
0500000US51810,51810,"Virginia Beach city, Virginia",216915,4170,2862,803,16139,2329,28251,2824,37937,3269,44383,3079,14995,2340,42191,3271,5483,969,7202,1550,10481,1435,4796,1182,2195,717
0500000US53005,53005,"Benton County, Washington",75695,3264,2897,943,8701,1375,14485,2041,14627,1899,12204,1550,4105,1139,5582,1226,1950,1007,1920,815,5975,1520,2642,880,607,486
0500000US53007,53007,"Chelan County, Washington",30318,2161,811,362,5767,1446,7217,1711,6120,1786,4465,1281,1096,641,2745,878,105,135,280,202,1127,621,227,281,358,385
0500000US53009,53009,"Clallam County, Washington",23679,2008,1334,565,4457,980,4577,1038,3204,805,2944,889,751,455,3160,946,560,368,448,340,753,499,335,312,1156,473
0500000US53011,53011,"Clark County, Washington",168217,4532,3011,916,12412,2035,26147,2870,25466,2644,31000,2747,12387,1900,25348,2741,5180,1029,5838,1273,11894,1893,5755,1333,3779,1121
0500000US53015,53015,"Cowlitz County, Washington",35584,2709,1482,518,5050,1103,5976,1076,6298,1410,4544,1155,1492,621,2016,704,1344,680,973,526,2465,818,2551,874,1393,592
0500000US53021,53021,"Franklin County, Washington",30724,1998,952,537,2685,861,5327,1572,6255,1440,5419,1606,1536,703,3985,1147,615,393,771,538,1363,625,1386,570,430,270
0500000US53025,53025,"Grant County, Washington",33283,2386,3591,1386,7627,1808,7064,1374,4217,1049,3240,860,953,443,3812,1449,222,194,854,431,796,564,569,368,338,260
0500000US53027,53027,"Grays Harbor County, Washington",23454,2112,676,360,4468,1188,3791,1106,2905,965,2541,813,1441,585,3158,998,391,292,648,364,1532,502,1252,691,651,324
0500000US53029,53029,"Island County, Washington",33196,1740,2715,1039,4908,1244,6928,1183,5822,1327,2823,903,715,433,1845,570,599,321,1201,602,1945,756,1424,523,2271,755
0500000US53033,53033,"King County, Washington",909854,9448,18273,2660,70955,5039,106852,5837,130717,5368,147215,5381,68461,4304,158617,7085,29247,2529,42833,3025,76212,4398,45517,3694,14955,1938
0500000US53035,53035,"Kitsap County, Washington",107475,3686,3116,715,9741,1758,16666,2835,15004,1507,19253,2665,5183,1094,12351,1895,2279,873,4244,1093,4577,861,7836,1302,7225,1394
0500000US53041,53041,"Lewis County, Washington",26155,1805,1084,408,3807,939,4806,993,4077,1201,3399,863,1039,396,2176,640,463,323,1072,512,1401,525,817,415,2014,918
0500000US53053,53053,"Pierce County, Washington",340796,5606,10722,2157,26178,2380,37923,2999,46663,3892,51917,3430,23000,2825,54172,3384,12232,1814,14315,1750,31551,3205,22705,2308,9418,1371
0500000US53057,53057,"Skagit County, Washington",47310,2098,2416,800,5727,1078,5026,921,8050,1472,5422,974,2413,763,5821,1199,1231,459,2564,958,3667,937,3668,852,1305,400
0500000US53061,53061,"Snohomish County, Washington",321162,6143,8726,2310,24273,2496,39780,3453,44693,3384,44935,3780,17813,2418,46989,3419,12554,2052,14959,1907,33205,2888,24716,2483,8519,1276
0500000US53063,53063,"Spokane County, Washington",198752,5628,6595,1280,24704,2769,35200,2928,37334,3061,35252,2652,12781,1694,22920,2515,4103,1037,3731,952,8947,1694,4654,1119,2531,821
0500000US53067,53067,"Thurston County, Washington",108473,3919,2387,940,8749,1611,17599,2470,19819,2315,16813,1809,6943,1537,12781,1886,2746,915,3826,881,6216,1343,5798,1154,4796,1135
0500000US53073,53073,"Whatcom County, Washington",87106,3204,4458,1368,10580,1680,16536,2245,18860,2741,12026,1900,5145,1351,8550,1582,1448,786,1432,560,2962,1074,2402,703,2707,918
0500000US53077,53077,"Yakima County, Washington",93620,3354,2619,929,11162,1620,17337,2161,22097,2926,18673,2951,3396,1185,9690,1942,1257,562,1412,814,4146,1259,921,487,910,359
0500000US54003,54003,"Berkeley County, West Virginia",43836,2688,1221,665,3972,983,5442,1479,5816,1215,7549,1448,3628,1054,5527,1268,1677,610,1845,729,1931,640,1777,714,3451,896
0500000US54011,54011,"Cabell County, West Virginia",40026,2245,2014,955,5515,1149,7416,1429,7942,1917,5167,1177,3746,998,2878,925,694,470,617,488,1343,737,2078,813,616,326
0500000US54033,54033,"Harrison County, West Virginia",25244,2177,1928,956,2817,733,4473,1075,4497,962,3276,880,2259,801,2294,627,445,284,847,510,1138,467,666,431,604,293
0500000US54039,54039,"Kanawha County, West Virginia",83054,2876,3094,1285,9533,1856,14538,1877,14394,1702,13066,2009,7605,1705,9666,1458,1724,949,1831,904,2454,669,3677,1013,1472,713
0500000US54061,54061,"Monongalia County, West Virginia",45055,2334,2145,885,4942,987,9854,1495,8273,1665,7764,2018,2802,912,4074,1196,826,500,993,635,1611,607,1274,568,497,297
0500000US54081,54081,"Raleigh County, West Virginia",28489,2033,908,534,3057,1043,5432,1297,5787,1251,3778,898,1665,823,2814,1007,440,375,370,314,1497,669,1961,866,780,384
0500000US54107,54107,"Wood County, West Virginia",34801,1853,1291,558,4585,1180,7896,1547,7762,1097,4973,1127,2220,706,3744,1134,142,230,109,134,677,447,947,439,455,275
0500000US55009,55009,"Brown County, Wisconsin",115257,3684,3997,1025,17614,2428,27231,2718,26277,2287,17460,1904,4672,891,7358,1310,1808,646,1894,636,3128,763,2683,857,1135,488
0500000US55025,55025,"Dane County, Wisconsin",254907,5357,8983,1544,28692,2366,44044,3223,49659,3609,48035,3392,19603,1974,30971,2897,5004,950,4579,1125,7758,987,3450,860,4129,1009
0500000US55027,55027,"Dodge County, Wisconsin",39799,1441,2427,569,7588,1198,5146,829,5156,728,4312,838,3184,814,4044,1067,1005,373,1069,295,3524,807,1610,547,734,301
0500000US55035,55035,"Eau Claire County, Wisconsin",51650,1724,1501,489,9087,1433,14108,1626,13591,1878,4444,718,2385,696,3067,682,571,291,516,294,1029,411,741,306,610,300
0500000US55039,55039,"Fond du Lac County, Wisconsin",49386,1705,3268,872,7960,1124,10518,1343,7428,953,5544,855,2806,884,4646,971,1476,541,1050,361,2332,640,1587,464,771,301
0500000US55055,55055,"Jefferson County, Wisconsin",40226,1467,2335,503,7177,1591,5455,945,4700,884,4964,978,2747,664,4305,807,1593,488,1462,471,3248,746,1636,498,604,326
0500000US55059,55059,"Kenosha County, Wisconsin",73598,2786,2179,799,8445,1441,10827,1627,11356,1658,8801,1550,7526,1421,6827,1544,3564,924,3034,1049,5175,1088,4760,1018,1104,431
0500000US55063,55063,"La Crosse County, Wisconsin",56473,2009,3124,744,7941,1122,11433,1696,11800,1469,10049,1430,2326,576,3735,744,705,311,838,359,2657,923,760,330,1105,475
0500000US55071,55071,"Manitowoc County, Wisconsin",38228,1730,3122,911,7015,1178,7832,974,5320,756,5025,775,1280,398,3286,792,979,376,770,264,1589,560,802,332,1208,408
0500000US55073,55073,"Marathon County, Wisconsin",65669,1911,2627,637,9861,1418,13059,1743,14911,1822,10632,1129,3636,812,4747,784,881,331,990,317,1889,561,1508,576,928,398
0500000US55079,55079,"Milwaukee County, Wisconsin",414236,5257,9808,1881,37641,2704,66603,3741,76089,4205,83354,3916,32910,2854,59030,3947,7687,1124,11489,1746,17127,2288,8228,1400,4270,1034
0500000US55087,55087,"Outagamie County, Wisconsin",84991,2553,2871,734,12558,1944,15844,2099,17288,1728,14547,1896,5886,934,6268,976,2227,722,1710,476,3315,979,1026,464,1451,492
0500000US55089,55089,"Ozaukee County, Wisconsin",41821,1756,1969,701,5712,1107,7094,1179,4777,1009,6304,1122,3749,1257,4480,880,1912,593,1515,503,3025,700,1049,401,235,203
0500000US55097,55097,"Portage County, Wisconsin",34226,1536,1034,394,8011,1244,7069,1104,5888,841,3885,665,1861,468,2286,588,908,608,347,228,1213,391,781,271,943,440
0500000US55101,55101,"Racine County, Wisconsin",85371,2987,3336,990,11593,1546,14186,2041,14353,1987,10163,1436,4395,993,9027,1204,3383,843,3376,814,8228,1339,2432,781,899,418
0500000US55105,55105,"Rock County, Wisconsin",71696,2908,4439,1207,9411,1326,13692,1769,9455,1566,7530,1192,4323,1086,6878,1327,1828,606,3136,967,6411,1367,2752,902,1841,775
0500000US55109,55109,"St. Croix County, Wisconsin",41527,1607,1952,815,4232,900,5622,971,5009,961,4815,849,3679,942,4849,905,1654,509,1671,584,4623,694,2867,692,554,260
0500000US55117,55117,"Sheboygan County, Wisconsin",55038,1757,3626,1142,9609,1479,11540,1557,11430,1110,7278,1144,1682,472,2727,803,1126,585,896,432,1782,519,2606,828,736,399
0500000US55127,55127,"Walworth County, Wisconsin",49149,2139,3148,891,6829,1569,8941,1256,5843,1022,5784,1059,3077,722,5393,1000,818,357,1141,472,3887,905,2291,678,1997,699
0500000US55131,55131,"Washington County, Wisconsin",65682,2303,2477,814,9846,1445,9534,1579,8023,1413,6358,1201,5313,912,9453,1562,4416,1001,3489,849,4374,964,1786,730,613,322
0500000US55133,55133,"Waukesha County, Wisconsin",187049,3736,5888,1352,17569,2079,23702,2328,31795,2676,31651,2616,16271,1586,26460,2335,6671,1080,7160,1412,12242,1754,3842,937,3798,925
0500000US55139,55139,"Winnebago County, Wisconsin",81694,2680,3238,867,12013,1660,19613,2853,16027,1501,13588,1680,4554,976,6710,1167,1530,515,658,306,1522,476,993,460,1248,448
0500000US55141,55141,"Wood County, Wisconsin",32899,1392,1540,527,7192,1302,8726,1099,5239,809,3243,611,1565,431,1797,507,827,359,321,186,1037,328,756,395,656,322
0500000US56021,56021,"Laramie County, Wyoming",43617,2330,2002,796,6898,1299,13872,1746,9945,1563,5092,1460,1013,389,2388,1241,128,166,200,206,509,323,1145,505,425,257
0500000US56025,56025,"Natrona County, Wyoming",37620,1487,1534,558,5709,1151,9619,1341,10613,1717,5267,1228,773,419,1677,662,162,183,187,290,786,412,355,232,938,510
